5090,"Туфли Dolce & Gabbana. 37",,,,,,,,,100,5090,"Dolce & Gabbana",catalog/images/img/p/1/8/3/183.jpg,yes,6300,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,tufli-dolce-gabbana-37,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5091,"Туфли Celine. размер 37",,,,,,,,,100,5091,Celine,catalog/images/img/p/1/8/4/184.jpg,yes,8800,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,tufli-celine-razmer-37,,"Туфли Celine - размер 37 - оригинал","Кожаные туфли Celine черного цвета в отличном состоянии. цена 8800 грн","Туфли Celine - размер 37 - оригинал",6,0,,,"Брендовая Обувь,brand fashion,комиссионный магазин,купить celine оригинал,celine оригинал,туфли celine оригинал,туфли черные celine,комиссионный люкс брендов",0,true,1
5092,"Туфли из кожи питона Jimmy Choo. 37",,,,,,,,,100,5092,"Jimmy Choo",catalog/images/img/p/1/8/5/185.jpg,yes,4600,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,tufli-iz-kozhi-pitona-jimmy-choo-37,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5095,"Туфли Yves Saint Laurent. 37",,,,,,,,,100,5095,"Yves Saint Laurent",catalog/images/img/p/1/8/6/186.jpg,yes,3500,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,tufli-yves-saint-laurent-37,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5098,"Босоножки из кожи питона Jimmy Choo. 36/5",,,,,,,,,100,5098,"Jimmy Choo",catalog/images/img/p/1/8/7/187.jpg,yes,3100,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,bosonozhki-iz-kozhi-pitona-jimmy-choo-36-5,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5099,"Босоножки Jimmy Choo. 37",,,,,,,,,100,5099,"Jimmy Choo",catalog/images/img/p/1/8/8/188.jpg,yes,3500,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,bosonozhki-jimmy-choo-37,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5101,"Туфли замшевые Louis Vuitton. 37",,,,,,,,,100,5101,"Louis Vuitton",catalog/images/img/p/1/8/9/189.jpg,yes,12700,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,tufli-zamshevye-louis-vuitton-37,,,,,6,0,,,"Брендовая Обувь,brand fashion,комиссионный магазин,louis vuitton,купить louis vuitton,обувь louis Vuitton",0,true,1
5102,"Мокасины из кожи питона Celine. 38",,,,,,,,,100,5102,Celine,catalog/images/img/p/1/9/0/190.jpg,yes,4000,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,mokasiny-iz-kozhi-pitona-celine-38,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5104,"Босоножки Dolce & Gabbana. 37",,,,,,,,,100,5104,"Dolce & Gabbana",catalog/images/img/p/1/9/1/191.jpg,yes,2500,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,bosonozhki-dolce-gabbana-37,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5119,"Кофта Pinko. L",1,,,,,,,,100,5119,PINKO,catalog/images/img/p/1/9/5/195.jpg,yes,1300,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,kofta-pinko-l,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5128,"Платье Balmain. 38",1,,,,,,,,100,5128,Balmain,catalog/images/img/p/1/9/8/198.jpg,yes,3500,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,plate-balmain-38,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5129,"Туника Roberto Cavalli. 44",1,,,,,,,,100,5129,"Roberto Cavalli",catalog/images/img/p/1/9/9/199.jpg,yes,2500,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,tunika-roberto-cavalli-44,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5131,"Пиджак Christian Dior. 42",1,,,,,,,,100,5131,"Christian Dior",catalog/images/img/p/2/0/0/200.jpg,yes,4000,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,pidzhak-christian-dior-42,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5136,"Платье Missoni. 38",1,,,,,,,,100,5136,Missoni,catalog/images/img/p/2/0/2/202.jpg,yes,2500,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,plate-missoni-38,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5152,"Брюки Gucci. 38",1,,,,,,,,100,5152,Gucci,catalog/images/img/p/2/0/6/206.jpg,yes,3500,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,bryuki-gucci-38,,,,,6,0,,,"brand fashion,комиссионный магазин,gucci",0,true,1
5190,"Сникерсы Isabel Marant. 36",,,,,,,,,100,5190,"Isabel Marant",catalog/images/img/p/2/1/1/211.jpg,yes,3500,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,snikersy-isabel-marant-36,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5197,"Реглан Marc Jacobs. на 8 лет",0,,,,,,,,100,5197,"Marc Jacobs",catalog/images/img/p/2/1/5/215.jpg,yes,750,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,reglan-marc-jacobs-na-8-let,"<h2>Реглан Marc Jacobs. на 8 лет, Оригинал</h2>
<p>Отличное Состояние</p>
<p></p>","Детский Реглан Marc Jacobs. на 8 лет","Реглан Marc Jacobs в Отличном Состоянии","Детский Реглан Marc Jacobs. на 8 лет",6,0,,,"оригинал,brand fashion,комиссионный магазин,детская одежда,Marc Jacobs,купить",0,true,1
5207,"Реглан Marc Jacobs. на 8 лет",0,,,,,,,,100,5207,"Marc Jacobs",catalog/images/img/p/2/2/0/220.jpg,yes,750,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,reglan-marc-jacobs-na-8-let,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
5208,"Рубашка Gucci. на 8 лет",0,,,,,,,,100,5208,Gucci,catalog/images/img/p/2/2/1/221.jpg,yes,800,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,rubashka-gucci-na-8-let,,,,,6,0,,,"brand fashion,комиссионный магазин,gucci",0,true,1
5209,"Джинсы Paesaggino. На 10-11 лет",0,,,,,,,,100,5209,PAESAGGINO,catalog/images/img/p/2/2/2/222.jpg,yes,800,0,"2009-02-03 16:59:00","2009-02-03 16:59:00",2009-02-03,0,кг,0,0,0,см,true,9,dzhinsy-paesaggino-na-10-11-let,,,,,6,0,,,"brand fashion,комиссионный магазин",0,true,1
